200517 212526.468|CONFIG|Thread-4|setFileHandlers|Now logging to E:\CODE\C++\pc2Client - Copy\bin\logs directory.
200517 233233.841|INFO|Thread-66|dumpPacket|  From: SERVER0 @ site 1, oSERVER0 @ site 1 (CNTT1-ACM1 @ 10.99.3.97) (Contest Id: Default-189234830985629705)
200517 233233.841|INFO|Thread-66|dumpPacket|    To: TEAM360 @ site 1
200517 233233.841|INFO|Thread-66|dumpPacket|   key: RUN is: edu.csus.ecs.pc2.core.model.Run Run 15178 QUEUED_FOR_COMPUTER_JUDGEMENT 9365 min 561906173ms from TEAM360 @ site 1 id Run-5764262817080065646 problem CONTEST_6_-_BAI_17-5568993960204015818 lang C/C++-2403438320861709078
200517 233233.841|INFO|Thread-66|info|handlePacket start Packet[RUN_SUBMISSION_CONFIRM] #171408 SERVER0 @ site 1 -> TEAM360 @ site 1
200517 233233.841|INFO|Thread-66|dumpPacket|Packet RUN_SUBMISSION_CONFIRM (Seq #171408, o#171408 ) handlePacket
200517 233233.841|INFO|Thread-66|dumpPacket|  From: SERVER0 @ site 1, oSERVER0 @ site 1 (CNTT1-ACM1 @ 10.99.3.97) (Contest Id: Default-189234830985629705)
200517 233233.842|INFO|Thread-66|dumpPacket|    To: TEAM360 @ site 1
200517 233233.842|INFO|Thread-66|dumpPacket|   key: RUN is: edu.csus.ecs.pc2.core.model.Run Run 15178 QUEUED_FOR_COMPUTER_JUDGEMENT 9365 min 561906173ms from TEAM360 @ site 1 id Run-5764262817080065646 problem CONTEST_6_-_BAI_17-5568993960204015818 lang C/C++-2403438320861709078
200517 233237.819|INFO|Thread-66|info| receiveObject(S) end   got Packet[RUN_SUBMISSION_CONFIRM] #171408 SERVER0 @ site 1 -> TEAM360 @ site 1
200517 233242.372|INFO|Thread-67|info| receiveObject(S) start got Packet[RUN_JUDGEMENT] #171412 SERVER0 @ site 1 -> TEAM360 @ site 1
200517 233242.373|INFO|Thread-67|dumpPacket|Packet RUN_JUDGEMENT (Seq #171412, o#171412 ) recieveObject
200517 233242.373|INFO|Thread-67|dumpPacket|  From: SERVER0 @ site 1, oSERVER0 @ site 1 (CNTT1-ACM1 @ 10.99.3.97) (Contest Id: Default-189234830985629705)
200517 233242.373|INFO|Thread-67|dumpPacket|    To: TEAM360 @ site 1
200517 233242.373|INFO|Thread-67|dumpPacket|   key: JUDGEMENT_RECORD is: edu.csus.ecs.pc2.core.model.JudgementRecord Yes by JUDGE1 @ site 1 judgement Yes--5853535525461512161 id JudgementRecord--5595547899823936577
200517 233242.373|INFO|Thread-67|dumpPacket|   key: RUN is: edu.csus.ecs.pc2.core.model.Run Run 15178 JUDGED 9365 min 561906173ms from TEAM360 @ site 1 id Run-5764262817080065646 problem CONTEST_6_-_BAI_17-5568993960204015818 lang C/C++-2403438320861709078
200517 233242.373|INFO|Thread-67|dumpPacket|   key: CLIENT_ID is: edu.csus.ecs.pc2.core.model.ClientId SERVER0 @ site 1
200517 233242.373|INFO|Thread-67|info|handlePacket start Packet[RUN_JUDGEMENT] #171412 SERVER0 @ site 1 -> TEAM360 @ site 1
200517 233242.373|INFO|Thread-67|dumpPacket|Packet RUN_JUDGEMENT (Seq #171412, o#171412 ) handlePacket
200517 233242.373|INFO|Thread-67|dumpPacket|  From: SERVER0 @ site 1, oSERVER0 @ site 1 (CNTT1-ACM1 @ 10.99.3.97) (Contest Id: Default-189234830985629705)
200517 233242.373|INFO|Thread-67|dumpPacket|    To: TEAM360 @ site 1
200517 233242.373|INFO|Thread-67|dumpPacket|   key: JUDGEMENT_RECORD is: edu.csus.ecs.pc2.core.model.JudgementRecord Yes by JUDGE1 @ site 1 judgement Yes--5853535525461512161 id JudgementRecord--5595547899823936577
200517 233242.373|INFO|Thread-67|dumpPacket|   key: RUN is: edu.csus.ecs.pc2.core.model.Run Run 15178 JUDGED 9365 min 561906173ms from TEAM360 @ site 1 id Run-5764262817080065646 problem CONTEST_6_-_BAI_17-5568993960204015818 lang C/C++-2403438320861709078
200517 233242.373|INFO|Thread-67|dumpPacket|   key: CLIENT_ID is: edu.csus.ecs.pc2.core.model.ClientId SERVER0 @ site 1
200517 233245.600|INFO|Thread-67|runChanged|RunsPane.RunListener: Action=CHANGED; DetailedAction=null; msg=null; run=Run 15178 JUDGED 9365 min 561906173ms from TEAM360 @ site 1 id Run-5764262817080065646 problem CONTEST_6_-_BAI_17-5568993960204015818 lang C/C++-2403438320861709078; runFiles=null
200517 233245.601|INFO|Thread-67|runChanged|Event not for me: sent to null but my ID is TEAM360 @ site 1
200517 233245.601|INFO|Thread-67|info| receiveObject(S) end   got Packet[RUN_JUDGEMENT] #171412 SERVER0 @ site 1 -> TEAM360 @ site 1
200517 234019.285|INFO|AWT-EventQueue-0|testOrSubmitRun|submitRun for CONTEST 6 - BAI 18 C/C++ file: E:\CODE\C++\Contest6 - Sap xep va Tim kiem\18_sorting-3.cpp
200517 234019.287|INFO|AWT-EventQueue-0|sendToLocalServer|Sending packet to server Packet[RUN_SUBMISSION] #24 TEAM360 @ site 1 -> SERVER0 @ site 1
200517 234019.288|INFO|AWT-EventQueue-0|sendToLocalServer|Sent    packet to server Packet[RUN_SUBMISSION] #24 TEAM360 @ site 1 -> SERVER0 @ site 1
200517 234021.912|INFO|Thread-69|info| receiveObject(S) start got Packet[RUN_SUBMISSION_CONFIRM] #171492 SERVER0 @ site 1 -> TEAM360 @ site 1
200517 234021.912|INFO|Thread-69|dumpPacket|Packet RUN_SUBMISSION_CONFIRM (Seq #171492, o#171492 ) recieveObject
200517 234021.912|INFO|Thread-69|dumpPacket|  From: SERVER0 @ site 1, oSERVER0 @ site 1 (CNTT1-ACM1 @ 10.99.3.97) (Contest Id: Default-189234830985629705)
200517 234021.912|INFO|Thread-69|dumpPacket|    To: TEAM360 @ site 1
200517 234021.912|INFO|Thread-69|dumpPacket|   key: RUN is: edu.csus.ecs.pc2.core.model.Run Run 15187 QUEUED_FOR_COMPUTER_JUDGEMENT 9372 min 562374744ms from TEAM360 @ site 1 id Run--1284969638236552724 problem CONTEST_6_-_BAI_18--3099563948922096447 lang C/C++-2403438320861709078
200517 234021.912|INFO|Thread-69|info|handlePacket start Packet[RUN_SUBMISSION_CONFIRM] #171492 SERVER0 @ site 1 -> TEAM360 @ site 1
200517 234021.912|INFO|Thread-69|dumpPacket|Packet RUN_SUBMISSION_CONFIRM (Seq #171492, o#171492 ) handlePacket
200517 234021.912|INFO|Thread-69|dumpPacket|  From: SERVER0 @ site 1, oSERVER0 @ site 1 (CNTT1-ACM1 @ 10.99.3.97) (Contest Id: Default-189234830985629705)
200517 234021.912|INFO|Thread-69|dumpPacket|    To: TEAM360 @ site 1
200517 234021.912|INFO|Thread-69|dumpPacket|   key: RUN is: edu.csus.ecs.pc2.core.model.Run Run 15187 QUEUED_FOR_COMPUTER_JUDGEMENT 9372 min 562374744ms from TEAM360 @ site 1 id Run--1284969638236552724 problem CONTEST_6_-_BAI_18--3099563948922096447 lang C/C++-2403438320861709078
200517 234026.239|INFO|Thread-69|info| receiveObject(S) end   got Packet[RUN_SUBMISSION_CONFIRM] #171492 SERVER0 @ site 1 -> TEAM360 @ site 1
200517 234030.552|INFO|Thread-70|info| receiveObject(S) start got Packet[RUN_JUDGEMENT] #171496 SERVER0 @ site 1 -> TEAM360 @ site 1
200517 234030.552|INFO|Thread-70|dumpPacket|Packet RUN_JUDGEMENT (Seq #171496, o#171496 ) recieveObject
200517 234030.552|INFO|Thread-70|dumpPacket|  From: SERVER0 @ site 1, oSERVER0 @ site 1 (CNTT1-ACM1 @ 10.99.3.97) (Contest Id: Default-189234830985629705)
200517 234030.552|INFO|Thread-70|dumpPacket|    To: TEAM360 @ site 1
200517 234030.553|INFO|Thread-70|dumpPacket|   key: JUDGEMENT_RECORD is: edu.csus.ecs.pc2.core.model.JudgementRecord Yes by JUDGE1 @ site 1 judgement Yes--5853535525461512161 id JudgementRecord--5797935072571817505
200517 234030.553|INFO|Thread-70|dumpPacket|   key: RUN is: edu.csus.ecs.pc2.core.model.Run Run 15187 JUDGED 9372 min 562374744ms from TEAM360 @ site 1 id Run--1284969638236552724 problem CONTEST_6_-_BAI_18--3099563948922096447 lang C/C++-2403438320861709078
200517 234030.553|INFO|Thread-70|dumpPacket|   key: CLIENT_ID is: edu.csus.ecs.pc2.core.model.ClientId SERVER0 @ site 1
200517 234030.553|INFO|Thread-70|info|handlePacket start Packet[RUN_JUDGEMENT] #171496 SERVER0 @ site 1 -> TEAM360 @ site 1
200517 234030.553|INFO|Thread-70|dumpPacket|Packet RUN_JUDGEMENT (Seq #171496, o#171496 ) handlePacket
200517 234030.553|INFO|Thread-70|dumpPacket|  From: SERVER0 @ site 1, oSERVER0 @ site 1 (CNTT1-ACM1 @ 10.99.3.97) (Contest Id: Default-189234830985629705)
200517 234030.553|INFO|Thread-70|dumpPacket|    To: TEAM360 @ site 1
200517 234030.553|INFO|Thread-70|dumpPacket|   key: JUDGEMENT_RECORD is: edu.csus.ecs.pc2.core.model.JudgementRecord Yes by JUDGE1 @ site 1 judgement Yes--5853535525461512161 id JudgementRecord--5797935072571817505
200517 234030.553|INFO|Thread-70|dumpPacket|   key: RUN is: edu.csus.ecs.pc2.core.model.Run Run 15187 JUDGED 9372 min 562374744ms from TEAM360 @ site 1 id Run--1284969638236552724 problem CONTEST_6_-_BAI_18--3099563948922096447 lang C/C++-2403438320861709078
200517 234030.553|INFO|Thread-70|dumpPacket|   key: CLIENT_ID is: edu.csus.ecs.pc2.core.model.ClientId SERVER0 @ site 1
200517 234051.804|INFO|Thread-70|runChanged|RunsPane.RunListener: Action=CHANGED; DetailedAction=null; msg=null; run=Run 15187 JUDGED 9372 min 562374744ms from TEAM360 @ site 1 id Run--1284969638236552724 problem CONTEST_6_-_BAI_18--3099563948922096447 lang C/C++-2403438320861709078; runFiles=null
200517 234051.804|INFO|Thread-70|runChanged|Event not for me: sent to null but my ID is TEAM360 @ site 1
200517 234051.805|INFO|Thread-70|info| receiveObject(S) end   got Packet[RUN_JUDGEMENT] #171496 SERVER0 @ site 1 -> TEAM360 @ site 1
200517 235134.969|INFO|AWT-EventQueue-0|testOrSubmitRun|submitRun for CONTEST 6 - BAI 19 C/C++ file: E:\CODE\C++\Contest6 - Sap xep va Tim kiem\19_sorting-14.cpp
200517 235134.971|INFO|AWT-EventQueue-0|sendToLocalServer|Sending packet to server Packet[RUN_SUBMISSION] #25 TEAM360 @ site 1 -> SERVER0 @ site 1
200517 235134.971|INFO|AWT-EventQueue-0|sendToLocalServer|Sent    packet to server Packet[RUN_SUBMISSION] #25 TEAM360 @ site 1 -> SERVER0 @ site 1
200517 235140.962|INFO|Thread-72|info| receiveObject(S) start got Packet[RUN_SUBMISSION_CONFIRM] #171644 SERVER0 @ site 1 -> TEAM360 @ site 1
200517 235140.962|INFO|Thread-72|dumpPacket|Packet RUN_SUBMISSION_CONFIRM (Seq #171644, o#171644 ) recieveObject
200517 235140.962|INFO|Thread-72|dumpPacket|  From: SERVER0 @ site 1, oSERVER0 @ site 1 (CNTT1-ACM1 @ 10.99.3.97) (Contest Id: Default-189234830985629705)
200517 235140.962|INFO|Thread-72|dumpPacket|    To: TEAM360 @ site 1
200517 235140.963|INFO|Thread-72|dumpPacket|   key: RUN is: edu.csus.ecs.pc2.core.model.Run Run 15205 QUEUED_FOR_COMPUTER_JUDGEMENT 9384 min 563050468ms from TEAM360 @ site 1 id Run-4969342360648752589 problem CONTEST_6_-_BAI_19-5765185361853486601 lang C/C++-2403438320861709078
200517 235140.963|INFO|Thread-72|info|handlePacket start Packet[RUN_SUBMISSION_CONFIRM] #171644 SERVER0 @ site 1 -> TEAM360 @ site 1
200517 235140.963|INFO|Thread-72|dumpPacket|Packet RUN_SUBMISSION_CONFIRM (Seq #171644, o#171644 ) handlePacket
200517 235140.963|INFO|Thread-72|dumpPacket|  From: SERVER0 @ site 1, oSERVER0 @ site 1 (CNTT1-ACM1 @ 10.99.3.97) (Contest Id: Default-189234830985629705)
200517 235140.963|INFO|Thread-72|dumpPacket|    To: TEAM360 @ site 1
200517 235140.963|INFO|Thread-72|dumpPacket|   key: RUN is: edu.csus.ecs.pc2.core.model.Run Run 15205 QUEUED_FOR_COMPUTER_JUDGEMENT 9384 min 563050468ms from TEAM360 @ site 1 id Run-4969342360648752589 problem CONTEST_6_-_BAI_19-5765185361853486601 lang C/C++-2403438320861709078
200517 235144.602|INFO|Thread-72|info| receiveObject(S) end   got Packet[RUN_SUBMISSION_CONFIRM] #171644 SERVER0 @ site 1 -> TEAM360 @ site 1
200517 235214.922|INFO|Thread-73|info| receiveObject(S) start got Packet[RUN_JUDGEMENT] #171661 SERVER0 @ site 1 -> TEAM360 @ site 1
200517 235214.922|INFO|Thread-73|dumpPacket|Packet RUN_JUDGEMENT (Seq #171661, o#171661 ) recieveObject
200517 235214.922|INFO|Thread-73|dumpPacket|  From: SERVER0 @ site 1, oSERVER0 @ site 1 (CNTT1-ACM1 @ 10.99.3.97) (Contest Id: Default-189234830985629705)
200517 235214.922|INFO|Thread-73|dumpPacket|    To: TEAM360 @ site 1
200517 235214.922|INFO|Thread-73|dumpPacket|   key: JUDGEMENT_RECORD is: edu.csus.ecs.pc2.core.model.JudgementRecord No by JUDGE1 @ site 1 judgement No_-_Run-time_Error-2625299561171157857 id JudgementRecord-7834128098436430903
200517 235214.922|INFO|Thread-73|dumpPacket|   key: RUN is: edu.csus.ecs.pc2.core.model.Run Run 15205 JUDGED 9384 min 563050468ms from TEAM360 @ site 1 id Run-4969342360648752589 problem CONTEST_6_-_BAI_19-5765185361853486601 lang C/C++-2403438320861709078
200517 235214.922|INFO|Thread-73|dumpPacket|   key: CLIENT_ID is: edu.csus.ecs.pc2.core.model.ClientId SERVER0 @ site 1
200517 235214.922|INFO|Thread-73|info|handlePacket start Packet[RUN_JUDGEMENT] #171661 SERVER0 @ site 1 -> TEAM360 @ site 1
200517 235214.922|INFO|Thread-73|dumpPacket|Packet RUN_JUDGEMENT (Seq #171661, o#171661 ) handlePacket
200517 235214.922|INFO|Thread-73|dumpPacket|  From: SERVER0 @ site 1, oSERVER0 @ site 1 (CNTT1-ACM1 @ 10.99.3.97) (Contest Id: Default-189234830985629705)
200517 235214.922|INFO|Thread-73|dumpPacket|    To: TEAM360 @ site 1
200517 235214.922|INFO|Thread-73|dumpPacket|   key: JUDGEMENT_RECORD is: edu.csus.ecs.pc2.core.model.JudgementRecord No by JUDGE1 @ site 1 judgement No_-_Run-time_Error-2625299561171157857 id JudgementRecord-7834128098436430903
200517 235214.923|INFO|Thread-73|dumpPacket|   key: RUN is: edu.csus.ecs.pc2.core.model.Run Run 15205 JUDGED 9384 min 563050468ms from TEAM360 @ site 1 id Run-4969342360648752589 problem CONTEST_6_-_BAI_19-5765185361853486601 lang C/C++-2403438320861709078
200517 235214.923|INFO|Thread-73|dumpPacket|   key: CLIENT_ID is: edu.csus.ecs.pc2.core.model.ClientId SERVER0 @ site 1
200517 235225.787|INFO|Thread-73|runChanged|RunsPane.RunListener: Action=CHANGED; DetailedAction=null; msg=null; run=Run 15205 JUDGED 9384 min 563050468ms from TEAM360 @ site 1 id Run-4969342360648752589 problem CONTEST_6_-_BAI_19-5765185361853486601 lang C/C++-2403438320861709078; runFiles=null
200517 235225.787|INFO|Thread-73|runChanged|Event not for me: sent to null but my ID is TEAM360 @ site 1
200517 235225.787|INFO|Thread-73|info| receiveObject(S) end   got Packet[RUN_JUDGEMENT] #171661 SERVER0 @ site 1 -> TEAM360 @ site 1
200518 000121.523|INFO|AWT-EventQueue-0|testOrSubmitRun|submitRun for CONTEST 6 - BAI 19 C/C++ file: E:\CODE\C++\Contest6 - Sap xep va Tim kiem\19_sorting-14.cpp
200518 000121.523|INFO|AWT-EventQueue-0|sendToLocalServer|Sending packet to server Packet[RUN_SUBMISSION] #26 TEAM360 @ site 1 -> SERVER0 @ site 1
200518 000121.523|INFO|AWT-EventQueue-0|sendToLocalServer|Sent    packet to server Packet[RUN_SUBMISSION] #26 TEAM360 @ site 1 -> SERVER0 @ site 1
200518 000124.667|INFO|Thread-75|info| receiveObject(S) start got Packet[RUN_SUBMISSION_CONFIRM] #171718 SERVER0 @ site 1 -> TEAM360 @ site 1
200518 000124.667|INFO|Thread-75|dumpPacket|Packet RUN_SUBMISSION_CONFIRM (Seq #171718, o#171718 ) recieveObject
200518 000124.667|INFO|Thread-75|dumpPacket|  From: SERVER0 @ site 1, oSERVER0 @ site 1 (CNTT1-ACM1 @ 10.99.3.97) (Contest Id: Default-189234830985629705)
200518 000124.667|INFO|Thread-75|dumpPacket|    To: TEAM360 @ site 1
200518 000124.667|INFO|Thread-75|dumpPacket|   key: RUN is: edu.csus.ecs.pc2.core.model.Run Run 15214 QUEUED_FOR_COMPUTER_JUDGEMENT 9393 min 563637007ms from TEAM360 @ site 1 id Run--8936720326355097384 problem CONTEST_6_-_BAI_19-5765185361853486601 lang C/C++-2403438320861709078
200518 000124.667|INFO|Thread-75|info|handlePacket start Packet[RUN_SUBMISSION_CONFIRM] #171718 SERVER0 @ site 1 -> TEAM360 @ site 1
200518 000124.667|INFO|Thread-75|dumpPacket|Packet RUN_SUBMISSION_CONFIRM (Seq #171718, o#171718 ) handlePacket
200518 000124.667|INFO|Thread-75|dumpPacket|  From: SERVER0 @ site 1, oSERVER0 @ site 1 (CNTT1-ACM1 @ 10.99.3.97) (Contest Id: Default-189234830985629705)
200518 000124.667|INFO|Thread-75|dumpPacket|    To: TEAM360 @ site 1
200518 000124.667|INFO|Thread-75|dumpPacket|   key: RUN is: edu.csus.ecs.pc2.core.model.Run Run 15214 QUEUED_FOR_COMPUTER_JUDGEMENT 9393 min 563637007ms from TEAM360 @ site 1 id Run--8936720326355097384 problem CONTEST_6_-_BAI_19-5765185361853486601 lang C/C++-2403438320861709078
200518 000137.824|INFO|Thread-76|info| receiveObject(S) start got Packet[RUN_JUDGEMENT] #171728 SERVER0 @ site 1 -> TEAM360 @ site 1
200518 000137.824|INFO|Thread-76|dumpPacket|Packet RUN_JUDGEMENT (Seq #171728, o#171728 ) recieveObject
200518 000137.824|INFO|Thread-76|dumpPacket|  From: SERVER0 @ site 1, oSERVER0 @ site 1 (CNTT1-ACM1 @ 10.99.3.97) (Contest Id: Default-189234830985629705)
200518 000137.824|INFO|Thread-76|dumpPacket|    To: TEAM360 @ site 1
200518 000137.824|INFO|Thread-76|dumpPacket|   key: JUDGEMENT_RECORD is: edu.csus.ecs.pc2.core.model.JudgementRecord No by JUDGE1 @ site 1 judgement No_-_Run-time_Error-2625299561171157857 id JudgementRecord-5030572959370834839
200518 000137.824|INFO|Thread-76|dumpPacket|   key: RUN is: edu.csus.ecs.pc2.core.model.Run Run 15214 JUDGED 9393 min 563637007ms from TEAM360 @ site 1 id Run--8936720326355097384 problem CONTEST_6_-_BAI_19-5765185361853486601 lang C/C++-2403438320861709078
200518 000137.824|INFO|Thread-76|dumpPacket|   key: CLIENT_ID is: edu.csus.ecs.pc2.core.model.ClientId SERVER0 @ site 1
200518 000137.824|INFO|Thread-76|info|handlePacket start Packet[RUN_JUDGEMENT] #171728 SERVER0 @ site 1 -> TEAM360 @ site 1
200518 000137.824|INFO|Thread-76|dumpPacket|Packet RUN_JUDGEMENT (Seq #171728, o#171728 ) handlePacket
200518 000137.824|INFO|Thread-76|dumpPacket|  From: SERVER0 @ site 1, oSERVER0 @ site 1 (CNTT1-ACM1 @ 10.99.3.97) (Contest Id: Default-189234830985629705)
200518 000137.824|INFO|Thread-76|dumpPacket|    To: TEAM360 @ site 1
200518 000137.824|INFO|Thread-76|dumpPacket|   key: JUDGEMENT_RECORD is: edu.csus.ecs.pc2.core.model.JudgementRecord No by JUDGE1 @ site 1 judgement No_-_Run-time_Error-2625299561171157857 id JudgementRecord-5030572959370834839
200518 000137.824|INFO|Thread-76|dumpPacket|   key: RUN is: edu.csus.ecs.pc2.core.model.Run Run 15214 JUDGED 9393 min 563637007ms from TEAM360 @ site 1 id Run--8936720326355097384 problem CONTEST_6_-_BAI_19-5765185361853486601 lang C/C++-2403438320861709078
200518 000137.824|INFO|Thread-76|dumpPacket|   key: CLIENT_ID is: edu.csus.ecs.pc2.core.model.ClientId SERVER0 @ site 1
200518 000202.165|INFO|Thread-76|runChanged|RunsPane.RunListener: Action=CHANGED; DetailedAction=null; msg=null; run=Run 15214 JUDGED 9393 min 563637007ms from TEAM360 @ site 1 id Run--8936720326355097384 problem CONTEST_6_-_BAI_19-5765185361853486601 lang C/C++-2403438320861709078; runFiles=null
200518 000202.165|INFO|Thread-76|runChanged|Event not for me: sent to null but my ID is TEAM360 @ site 1
200518 000202.166|INFO|Thread-76|info| receiveObject(S) end   got Packet[RUN_JUDGEMENT] #171728 SERVER0 @ site 1 -> TEAM360 @ site 1
200518 000203.056|INFO|Thread-75|info| receiveObject(S) end   got Packet[RUN_SUBMISSION_CONFIRM] #171718 SERVER0 @ site 1 -> TEAM360 @ site 1
